"Omschrijving";"St.";"Cap.";"Bruto acc.";"Aant.";"Omzet";"Inkoop acc.";"Bijk.k.";"Skipas";"Huurmat.";"Skiles";"Catering";"Vervoer";"Verz.";"Korting";"Overig";"Inkoop tot.";"Marge";"Marge %";"Betaald"
"C11115239";1;4;427,00;4;638,00;497,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;497,00;141,00;22,10;0,00
"E11115240";1;6;2361,00;4;3081,00;2006,85;0,00;371,60;0,00;141,30;0,00;0,00;0,00;0,00;0,00;2519,75;561,25;18,22;0,00
"C11115241";1;5;490,00;3;666,00;542,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;542,00;124,00;18,62;542,00
"C11115242";1;8;1820,00;4;2330,00;1160,25;0,00;809,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1970,01;359,99;15,45;0,00
"C11115243";1;6;956,00;6;2330,00;764,80;0,00;1279,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2044,30;285,70;12,26;0,00
"C11115244";1;10;2740,00;10;4845,00;2157,75;0,00;2024,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4182,15;662,85;13,68;0,00
"W11115245";1;8;1600,00;8;2116,00;1396,00;0,00;0,00;204,80;0,00;0,00;0,00;0,00;0,00;0,00;1600,80;515,20;24,35;1396,00
"C11115246";1;6;840,00;6;762,17;576,00;0,00;0,00;0,00;0,00;0,00;0,00;15,28;0,00;0,00;591,28;170,89;22,42;576,00
"C11115247";1;12;735,00;10;1015,00;735,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;735,00;280,00;27,59;0,00
"C11115248";1;8;602,00;7;2117,50;409,36;0,00;722,00;291,00;0,00;0,00;0,00;0,00;0,00;0,00;1422,36;695,14;32,83;0,00
"C11115249";1;8;602,00;8;2457,50;457,52;0,00;960,00;326,65;0,00;0,00;0,00;0,00;0,00;0,00;1744,17;713,33;29,03;0,00
"C11115250";1;14;4300,00;10;9437,50;3655,00;0,00;1900,00;129,00;0,00;2167,50;270,00;0,00;0,00;0,00;8121,50;1316,00;13,94;0,00
"C11115251";1;9;875,00;6;2537,50;875,00;0,00;1065,60;189,08;0,00;0,00;0,00;0,00;0,00;0,00;2129,68;407,82;16,07;875,00
"C11115252";1;8;2400,00;6;2420,00;2040,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2040,00;380,00;15,70;0,00
"C11115253";1;16;1595,00;10;2010,00;1595,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1595,00;415,00;20,65;319,00
"C11115254";1;7;1422,00;4;1795,00;1422,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1422,00;373,00;20,78;1422,00
"C11115255";1;9;2185,00;5;3095,00;1802,62;0,00;805,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2608,12;486,88;15,73;0,00
"C11115256";1;8;1155,00;8;1464,00;1193,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1193,50;270,50;18,48;1193,50
"C11115257";1;8;2230,00;7;4122,50;1951,25;0,00;1518,30;126,15;0,00;0,00;0,00;0,00;0,00;0,00;3595,70;526,80;12,78;0,00
"C11115259";1;8;1792,00;5;3257,50;1146,88;0,00;1012,20;205,14;0,00;0,00;0,00;0,00;0,00;0,00;2364,22;893,28;27,42;0,00
"C11115260";1;6;799,00;4;1560,00;639,20;0,00;644,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1283,52;276,48;17,72;639,20
"W11115261";1;6;999,00;4;1760,00;639,36;0,00;720,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1359,48;400,52;22,76;639,36
"Q11115263";1;8;1995,00;8;1755,60;1596,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1596,00;159,60;9,09;0,00
"W11115264";1;8;835,00;6;1247,50;668,00;0,00;0,00;296,45;0,00;0,00;0,00;0,00;0,00;0,00;964,45;283,05;22,69;668,00
"C11115265";1;3;308,00;2;425,00;342,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;342,20;82,80;19,48;342,20
"C11115266";1;6;700,00;3;901,00;731,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;731,00;170,00;18,87;0,00
"C11115267";1;7;1545,00;4;2370,00;1147,16;0,00;809,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1956,92;413,08;17,43;0,00
"C11115268";1;8;1190,00;5;1305,00;1047,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1047,00;258,00;19,77;0,00
"C11115269";1;6;385,00;5;1400,00;292,60;0,00;600,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;978,60;421,40;30,10;0,00
"C11115270";1;6;1631,00;6;2015,00;1467,90;0,00;0,00;174,00;0,00;0,00;0,00;0,00;0,00;0,00;1641,90;373,10;18,52;0,00
"T11115271";1;8;2795,00;5;3754,50;2375,75;0,00;655,50;137,52;0,00;0,00;0,00;0,00;0,00;0,00;3168,77;585,73;15,60;0,00
"C11115272";1;4;1120,00;4;1140,00;918,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;918,40;221,60;19,44;918,40
"C11115273";1;14;2821,00;11;5570,00;1833,65;0,00;2502,78;70,44;0,00;0,00;0,00;0,00;0,00;0,00;4406,87;1163,13;20,88;0,00
"C11115274";1;8;2095,00;8;4392,30;1676,00;0,00;1748,00;0,00;0,00;0,00;0,00;171,79;0,00;0,00;3595,79;796,51;18,13;0,00
"C11115275";1;16;3795,00;10;6115,00;3036,00;0,00;1967,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5003,00;1112,00;18,18;0,00
"B11115276";1;6;1155,00;4;2120,65;924,00;0,00;678,00;0,00;0,00;0,00;0,00;82,63;0,00;0,00;1684,63;436,02;20,56;0,00
"E11115277";1;12;4620,00;12;4640,00;3557,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3557,40;1082,60;23,33;3557,40
"C11115278";1;16;3995,00;12;4835,00;2876,40;0,00;1061,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3937,40;897,60;18,56;0,00
"C11115279";1;12;2340,00;12;6295,69;1441,44;0,00;2340,00;459,00;0,00;0,00;550,00;217,71;0,00;0,00;5008,15;1287,54;20,45;0,00
"C11115280";1;22;4395,00;17;6177,50;4727,50;0,00;0,00;261,30;0,00;0,00;0,00;0,00;0,00;0,00;4988,80;1188,70;19,24;4727,50
"C11115282";1;18;2960,00;4;4000,29;2279,20;0,00;625,00;0,00;0,00;0,00;0,00;177,37;0,00;0,00;3081,57;918,72;22,97;0,00
"C11115283";1;4;950,00;4;1050,00;836,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;836,00;214,00;20,38;836,00
"E11115284";1;14;4400,00;13;4640,00;3740,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3740,00;900,00;19,40;3740,00
"C11115285";1;6;1560,00;6;1705,00;1372,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1372,80;332,20;19,48;480,00
"C11115286";1;4;0,00;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C11115287";1;10;2160,00;8;3589,50;1663,20;0,00;1140,00;195,00;0,00;0,00;0,00;0,00;0,00;0,00;2998,20;591,30;16,47;1663,20
"C11115288";1;8;1855,00;8;2261,00;1840,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1840,50;420,50;18,60;0,00
"C11115289";1;11;2342,00;8;5069,50;2467,60;0,00;870,40;292,00;278,10;0,00;0,00;0,00;0,00;0,00;3908,10;1161,40;22,91;2467,60
"W11115290";1;6;446,00;3;1280,00;446,00;0,00;542,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;988,25;291,75;22,79;446,00
"C11115291";1;10;2576,00;10;5770,00;2576,00;0,00;2315,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4891,00;879,00;15,23;0,00
"C11115292";1;12;1495,00;8;3360,00;1076,40;0,00;1748,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2824,40;535,60;15,94;1076,40
"C11115293";1;12;2940,00;12;6132,25;2572,50;0,00;2085,72;206,28;337,50;0,00;0,00;18,53;0,00;0,00;5220,53;911,72;14,87;2572,50
"V11115294";1;12;5995,00;12;5095,75;4796,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4796,00;299,75;5,88;0,00
"C11115296";1;4;665,00;4;1305,00;565,25;0,00;0,00;186,50;0,00;0,00;0,00;0,00;0,00;0,00;751,75;553,25;42,39;0,00
"C11115297";1;14;2050,00;14;2133,00;1805,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1805,50;327,50;15,35;0,00
"C11115298";1;8;1568,00;7;3822,50;1411,20;0,00;1620,50;68,76;0,00;0,00;0,00;0,00;0,00;0,00;3100,46;722,04;18,89;0,00
"C11115299";1;4;1617,00;4;2270,00;1000,00;0,00;724,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1724,76;545,24;24,02;0,00
"C11115300";1;4;1617,00;4;2270,00;1293,60;0,00;724,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2018,36;251,64;11,09;0,00
"T11115301";1;14;2500,00;10;2250,00;1925,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1925,00;325,00;14,44;0,00
"W11115302";1;14;4020,00;12;8755,50;3216,00;0,00;2007,00;653,73;565,20;0,00;945,00;0,00;0,00;0,00;7386,93;1368,57;15,63;0,00
"C11115303";1;20;1450,00;18;4376,00;1232,50;0,00;2466,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3698,50;677,50;15,48;0,00
"C11115304";1;10;4570,00;10;4405,00;3747,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3747,40;657,60;14,93;0,00
"B11115305";1;14;3000,00;11;5502,50;2550,00;0,00;1743,50;68,76;0,00;0,00;0,00;0,00;0,00;0,00;4362,26;1140,24;20,72;0,00
"C11115306";1;10;4370,00;10;4390,00;3583,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3583,40;806,60;18,37;0,00
"C11115307";1;10;3115,00;9;3800,00;3108,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3108,50;691,50;18,20;0,00
"C11115308";1;20;2850,00;15;6275,00;2422,50;0,00;2542,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4965,00;1310,00;20,88;0,00
"C11115309";1;7;2141,00;7;2450,00;1926,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1926,90;523,10;21,35;0,00
"B11115310";1;10;1390,00;10;3945,91;886,13;0,00;2024,40;408,03;0,00;0,00;0,00;13,54;0,00;0,00;3332,10;613,81;15,56;0,00
"C11115311";1;8;1595,00;4;2492,50;1148,40;0,00;655,50;206,24;0,00;0,00;0,00;0,00;0,00;0,00;2010,14;482,36;19,35;0,00
"B11115312";1;12;3599,00;11;5807,00;2879,20;0,00;1864,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4743,70;1063,30;18,31;0,00
"B11115313";1;8;1199,00;8;2572,50;863,28;0,00;1376,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2239,83;332,67;12,93;0,00
"B11115314";1;16;4799,00;15;7840,00;3839,20;0,00;2542,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6381,70;1458,30;18,60;0,00
"C11115315";1;10;2240,00;10;4532,00;2228,00;0,00;0,00;797,75;663,00;0,00;0,00;0,00;0,00;0,00;3688,75;843,25;18,61;0,00
"Q11115316";1;8;1595,00;8;1403,60;1276,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1276,00;127,60;9,09;0,00
"W11115317";1;4;795,00;4;1415,90;636,00;0,00;520,00;0,00;0,00;0,00;0,00;28,52;0,00;0,00;1184,52;231,38;16,34;636,00
"C11115318";1;8;1187,90;8;1500,00;1187,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1187,90;312,10;20,81;0,00
"T11115319";1;12;3910,00;12;3617,20;3206,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3206,20;411,00;11,36;0,00
"C11115320";1;12;1595,00;11;1723,22;1355,75;0,00;0,00;0,00;0,00;0,00;0,00;67,03;0,00;0,00;1422,78;300,44;17,43;1355,75
"C11115321";1;10;1530,00;10;1550,00;1254,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1254,60;295,40;19,06;0,00
"C11115322";1;8;2620,00;6;3995,00;2096,00;80,00;1038,00;168,88;0,00;0,00;0,00;0,00;0,00;0,00;3382,88;612,12;15,32;0,00
"C11115323";1;7;939,00;4;1085,00;845,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;845,10;239,90;22,11;0,00
"C11115324";1;8;2620,00;6;4100,00;2096,00;0,00;1381,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3477,80;622,20;15,18;0,00
"C11115325";1;6;903,00;4;2001,99;722,40;0,00;856,00;0,00;0,00;0,00;0,00;69,44;0,00;0,00;1647,84;354,15;17,69;0,00
"E11115326";1;12;2350,00;11;2412,53;1880,00;0,00;0,00;0,00;0,00;0,00;0,00;30,19;0,00;0,00;1910,19;502,34;20,82;0,00
"C11115327";1;10;2296,00;10;5857,36;2296,00;0,00;2024,40;0,00;0,00;0,00;0,00;229,29;0,00;0,00;4549,69;1307,67;22,33;0,00
"C11115328";1;12;735,00;10;1062,61;735,00;0,00;0,00;0,00;0,00;0,00;0,00;41,10;0,00;0,00;776,10;286,51;26,96;0,00
"C11115329";1;6;861,00;6;1000,00;714,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;714,63;285,37;28,54;0,00
"Q11115330";1;8;1095,00;8;837,25;788,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;788,40;48,85;5,83;0,00
"Q11115331";1;8;0,00;8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C11115332";1;9;2300,00;7;2320,00;1955,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1955,00;365,00;15,73;1955,00
"C11115334";1;6;1030,40;5;2755,00;1030,40;0,00;792,50;270,48;0,00;0,00;0,00;0,00;0,00;0,00;2093,38;661,62;24,02;1030,40
"C11115335";1;7;1255,00;7;1602,16;1255,00;0,00;0,00;0,00;0,00;0,00;0,00;9,52;0,00;0,00;1264,52;337,64;21,07;1255,00
"C11115336";1;6;680,00;5;1538,25;433,50;0,00;788,34;0,00;0,00;0,00;0,00;36,73;0,00;0,00;1258,57;279,68;18,18;433,50
"C11115337";1;6;963,00;4;2273,00;828,60;28,00;1043,40;103,12;0,00;0,00;0,00;0,00;0,00;0,00;2003,12;269,88;11,87;207,15
"C11115338";1;8;1750,00;7;3485,00;1750,00;0,00;987,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2737,00;748,00;21,46;0,00
"C11115339";1;13;3959,00;11;5960,00;3266,17;0,00;1575,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4841,37;1118,63;18,77;3266,17
"B11115340";1;10;1350,00;7;3106,28;1147,50;0,00;1252,50;43,00;0,00;0,00;0,00;122,30;0,00;0,00;2565,30;540,98;17,42;0,00
"T11115341";1;6;2495,00;6;2095,90;1900,00;0,00;0,00;273,00;0,00;0,00;0,00;0,00;0,00;0,00;2173,00;-77,10;-3,68;1900,00
"C11115342";1;6;2964,00;6;4157,00;2282,28;0,00;1093,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3375,28;781,72;18,80;2282,28
"C11115343";1;5;860,00;2;1355,00;688,00;0,00;404,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1092,88;262,12;19,34;0,00
"C11115344";1;6;1435,00;2;1445,00;1148,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1148,00;297,00;20,55;1148,00
"C11115345";1;6;1525,00;3;1535,00;1220,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1220,00;315,00;20,52;1220,00
"C11115346";1;6;1125,00;5;1030,00;850,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;850,00;180,00;17,48;0,00
"Q11115347";1;8;3495,00;5;3515,00;2970,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2970,75;544,25;15,48;0,00
"C11115349";1;6;833,00;5;1121,57;833,00;0,00;0,00;0,00;0,00;0,00;0,00;14,05;0,00;0,00;847,05;274,52;24,48;0,00
"C11115350";1;6;833,00;4;1121,57;833,00;0,00;0,00;0,00;0,00;0,00;0,00;14,05;0,00;0,00;847,05;274,52;24,48;0,00
"C11115351";1;6;359,00;4;1042,50;287,20;0,00;480,00;59,00;0,00;0,00;0,00;0,00;0,00;0,00;826,20;216,30;20,75;0,00
"C11115352";1;4;455,00;2;614,00;503,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;503,50;110,50;18,00;503,50
"Q11115353";1;8;1395,00;8;1104,40;892,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;892,80;211,60;19,16;0,00
"Q11115354";1;16;3795,00;14;3339,60;1650,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1650,00;1689,60;50,59;0,00
"C11115355";1;4;420,00;2;574,00;467,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;467,00;107,00;18,64;467,00
"C11115356";1;6;1109,50;6;1215,00;913,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;913,17;301,83;24,84;913,17
"C11115357";1;9;2600,00;7;3207,50;2210,00;0,00;0,00;429,72;0,00;0,00;0,00;0,00;0,00;0,00;2639,72;567,78;17,70;0,00
"E11115358";1;14;5175,00;14;6087,50;2500,00;0,00;0,00;660,38;0,00;0,00;0,00;0,00;0,00;0,00;3160,38;2927,12;48,08;610,00
"C11115359";1;6;2583,00;4;2610,00;1405,93;0,00;0,00;572,88;0,00;0,00;0,00;0,00;0,00;0,00;1978,81;631,19;24,18;0,00
"C11115360";1;12;1970,00;11;2031,50;1773,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1773,00;258,50;12,72;0,00
"Q11115361";1;12;2395,00;12;2107,60;1916,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1916,00;191,60;9,09;1916,00
"W11115362";1;6;1190,00;5;2572,15;1011,50;0,00;808,00;118,41;141,30;0,00;0,00;18,41;0,00;0,00;2097,62;474,53;18,45;0,00
"B11115363";1;10;2330,00;9;3800,00;1491,20;0,00;1660,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3151,70;648,30;17,06;0,00
"Q11115364";1;6;1050,00;6;831,60;756,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;756,00;75,60;9,09;0,00
"C11115365";1;6;1275,00;4;2005,00;1100,00;0,00;627,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1727,30;277,70;13,85;1100,00
"C11115366";1;4;759,50;4;965,00;759,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;759,50;205,50;21,30;759,50
"C11115368";1;16;6325,00;14;9145,00;5060,00;0,00;2398,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7458,50;1686,50;18,44;0,00
"C11115369";1;8;572,00;6;2405,00;457,60;36,00;1214,64;316,00;0,00;0,00;0,00;0,00;0,00;0,00;2024,24;380,76;15,83;0,00
"C11115370";1;6;805,00;5;989,50;803,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;803,75;185,75;18,77;803,75
"C11115371";1;5;1099,00;5;1208,54;879,20;0,00;0,00;0,00;0,00;0,00;0,00;60,03;0,00;0,00;939,23;269,31;22,28;0,00
"C11115372";1;8;1490,00;6;2581,25;1192,00;0,00;724,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1916,00;665,25;25,77;1192,00
"C11115373";1;5;799,00;4;920,00;543,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;543,32;376,68;40,94;543,32
"C11115374";1;10;690,00;7;2457,88;552,00;0,00;767,20;481,00;0,00;0,00;0,00;95,87;0,00;0,00;1896,07;561,81;22,86;0,00
"C11115375";1;10;2449,00;10;5059,61;1934,71;0,00;2083,50;208,58;0,00;0,00;0,00;23,23;0,00;0,00;4250,02;809,59;16,00;0,00
"T11115376";1;6;2720,00;6;2049,50;1803,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1803,59;245,91;12,00;0,00
"C11115377";1;10;3500,00;10;3520,00;3150,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3150,00;370,00;10,51;0,00
"C11115378";1;16;3900,00;16;3988,10;3120,00;0,00;0,00;0,00;0,00;0,00;0,00;49,88;0,00;0,00;3169,88;818,22;20,52;0,00
"T11115379";1;10;3864,00;8;4718,80;3864,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3864,00;854,80;18,11;0,00
"C11115380";1;4;525,00;2;741,90;566,50;0,00;0,00;0,00;0,00;0,00;0,00;28,52;0,00;0,00;595,02;146,88;19,80;566,50
"C11115381";1;12;2770,00;12;2790,00;2271,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2271,40;518,60;18,59;0,00
"C11115382";1;15;2250,00;13;4997,67;1891,00;0,00;1858,00;277,34;0,00;0,00;0,00;19,76;0,00;0,00;4046,10;951,57;19,04;0,00
"C11115383";1;10;1890,00;8;3050,00;1890,00;0,00;0,00;500,25;0,00;0,00;0,00;0,00;0,00;0,00;2390,25;659,75;21,63;0,00
"C11115384";1;10;3821,00;7;5696,78;3056,80;0,00;1301,40;240,64;0,00;0,00;0,00;48,86;0,00;0,00;4647,70;1049,08;18,42;3056,80
"C11115386";1;6;2149,00;4;2680,00;1375,36;0,00;906,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2281,52;398,48;14,87;0,00
"C11115388";1;12;3050,00;12;6447,00;2668,75;0,00;1214,64;0,00;0,00;1534,00;0,00;0,00;0,00;0,00;5417,39;1029,61;15,97;2668,75
"C11115389";1;12;2380,00;10;4420,00;2023,00;0,00;1737,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3760,00;660,00;14,93;0,00
"C11115390";1;10;2039,00;8;3840,00;1631,20;0,00;1522,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3153,28;686,72;17,88;1631,20
"C11115391";1;8;714,00;6;2659,15;542,64;0,00;636,00;295,00;108,00;0,00;0,00;54,07;0,00;0,00;1635,71;1023,44;38,49;2192,51
"C11115392";1;6;725,00;6;670,00;350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;350,00;320,00;47,76;0,00
"B11115393";1;6;1750,00;6;3287,00;1400,00;0,00;1017,00;348,01;0,00;0,00;0,00;0,00;0,00;0,00;2765,01;521,99;15,88;0,00
"C11115394";1;8;2049,00;7;3577,50;1475,28;0,00;1260,21;278,00;0,00;0,00;0,00;0,00;0,00;0,00;3013,49;564,01;15,77;0,00
"C11115395";1;12;2195,00;9;6953,50;1404,80;0,00;1749,00;315,58;0,00;2160,00;0,00;0,00;0,00;0,00;5629,38;1324,12;19,04;0,00
"C11115396";1;8;2650,00;6;2930,00;1908,00;0,00;437,00;148,66;0,00;0,00;0,00;0,00;0,00;0,00;2493,66;436,34;14,89;0,00
"Q11115397";1;12;2695,00;7;3954,00;1940,40;0,00;1311,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3251,40;702,60;17,77;0,00
"C11115398";1;10;3899,00;8;5942,50;3080,21;0,00;1851,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4931,71;1010,79;17,01;0,00
"C11115399";1;10;2430,00;8;2573,43;1992,60;0,00;0,00;0,00;0,00;0,00;0,00;82,01;0,00;0,00;2074,61;498,82;19,38;0,00
"C11115400";1;12;4400,00;12;7497,04;3520,00;0,00;2442,00;0,00;0,00;0,00;0,00;270,59;0,00;0,00;6232,59;1264,45;16,87;0,00
"E11115401";1;4;1039,50;2;975,00;733,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;733,33;241,67;24,79;733,33
"B11115402";1;4;950,00;2;1547,50;760,00;44,00;463,00;0,00;0,00;0,00;0,00;57,00;0,00;0,00;1324,00;223,50;14,44;0,00
"E11115403";1;6;1280,00;2;1125,00;843,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;843,93;281,07;24,98;843,93
"C11115404";1;8;1795,00;4;2695,00;1148,80;0,00;738,00;317,86;0,00;0,00;0,00;0,00;0,00;0,00;2204,66;490,34;18,19;0,00
"C11115405";1;6;700,00;5;901,00;731,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;731,00;170,00;18,87;0,00
"Q11115406";1;12;5995,00;12;6015,00;4796,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4796,00;1219,00;20,27;0,00
"C11115407";1;14;2050,00;12;5147,25;1742,50;0,00;2034,00;381,00;0,00;0,00;0,00;36,73;0,00;0,00;4194,23;953,02;18,52;0,00
"T11115408";1;4;679,00;2;812,00;679,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;679,00;133,00;16,38;0,00
"C11115409";1;8;1950,00;4;2755,73;1404,00;0,00;738,00;0,00;0,00;0,00;0,00;84,60;0,00;0,00;2226,60;529,13;19,20;0,00
"C11115410";1;8;2555,00;6;4267,50;2044,00;0,00;1359,24;187,17;0,00;0,00;0,00;0,00;0,00;0,00;3590,41;677,09;15,87;0,00
"C11115411";1;6;1498,00;4;1605,00;1198,40;0,00;0,00;118,41;0,00;0,00;0,00;0,00;0,00;0,00;1316,81;288,19;17,96;1198,40
"T11115412";1;5;980,00;4;1012,50;890,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;890,00;122,50;12,10;890,00
"T11115413";1;4;980,00;3;995,50;873,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;873,00;122,50;12,31;873,00
"C11115414";1;6;1179,50;5;1340,00;978,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;978,99;361,01;26,94;0,00
"C11115415";1;10;2590,00;8;3215,00;2636,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2636,00;579,00;18,01;0,00
"E11115416";1;8;1820,00;8;3447,42;1809,00;0,00;0,00;803,25;0,00;0,00;0,00;118,17;0,00;0,00;2730,42;717,00;20,80;1809,00
"C11115417";1;10;2296,00;8;4642,50;2296,00;0,00;987,00;292,20;0,00;0,00;0,00;0,00;0,00;0,00;3575,20;1067,30;22,99;0,00
"C11115418";1;6;1920,00;5;2460,00;1536,00;0,00;784,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2320,50;139,50;5,67;1536,00
"C11115419";1;14;3538,00;12;6088,25;2405,60;0,00;2343,50;0,00;0,00;0,00;0,00;200,93;0,00;0,00;4950,03;1138,22;18,70;2405,60
"C11115420";1;12;7995,00;10;10382,00;6156,15;0,00;2181,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8337,15;2044,85;19,70;6156,15
